title,url,has_fee
Using information criteria to select among polynomial and “truly” nonlinear multilevel models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307219,FALSE
Clustering smoothed dissimilarities in tertiary data: A shrinkage-based approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307226,FALSE
Incorporating Spatial Statistics into Routine Analysis of Agricultural Field Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307180,FALSE
Bootstrap in the Linear Model:  A comprehensive R package,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301793,FALSE
tidi_MIBI: A tidy pipeline for microbiome analysis and visualization in R,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306990,FALSE
Personalized Treatment Selection using Data from Crossover Designs with Carry Over Effects,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301861,FALSE
Augmented tree-based reinforcement learning to incorporate patient preferences into the estimation of optimal dynamic treatment regimes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303006,FALSE
Robust Estimation for Optimal Dynamic Treatment Regimes with Restricted Arms Using Observational Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304504,FALSE
 Personalized Biopsy Schedules for Prostate Cancer using Joint Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304572,FALSE
Classification of distinct trajectories in longitudinal data with irregular spaced intervals: heterogeneous linear mixed model vs mixture modeling of BLUPs from linear mixed model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304932,FALSE
 A Parsimonious Personalized Dose Finding Model via Dimension Reduction,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305350,FALSE
Optimizing the Personalized Timing for Treatment Initiation with Continuous or Multiple Random Decision Points,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305342,FALSE
Modeling the Prediction Classifier of Overall Survival with Clinical and Gene Expression Data of Leukemia Patients – A Case Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304116,FALSE
A New Method for the Analysis of Categorical Data with Repeated Measurements - Demonstrated by Precision Data Analysis for Clinical Diagnostics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304186,FALSE
Learning Moral Graphs in Construction of High-Dimensional Bayesian Networks for Mixed Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304519,FALSE
Biomarker Enrichment Subgroup Analysis - a case study ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307196,FALSE
Design strategies to assess benefit for biomarker sub-populations in Phase III clinical trials ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301783,FALSE
Exact Bayesian Screening for Rapidly Identifying Uninformative Features from High-Dimensional Biomedical Arrays,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304594,FALSE
Prognostic Models from Data Integration of Clinical Characteristics and Gene Expression Data Using Bayesian Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306866,FALSE
Percent change from baseline as an endpoint in clinical trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306752,FALSE
Network Meta-Analysis for Benefit-Risk Assessment,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301820,FALSE
Baseline-covariate adjusted confidence interval for proportional difference between two treatment groups in clinical trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301865,FALSE
Bayesian Computation in Clinical Research - An Overview of Some Currently Available Tools and Their Functionality,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307223,FALSE
A Flexible Bayesian Method to Individualized Treatment Allocation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307228,FALSE
Practical determining the late effect parameter in Fleming-Harrington test using asymptotic relative efficiencies with prototypical lag models under delayed treatment effect,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304506,FALSE
Nonparametric estimation of a mixing distribution for pharmacokinetic stochastic models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307062,FALSE
The Research and Methodology on Staggering the 2020 Census Mailings,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304224,FALSE
Analyzing Tradeoff Between Administrative Records Enumeration and Count Imputation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304671,FALSE
Estimating the Probability of Race Change,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304688,FALSE
Ethical Principles for the All Data Revolution–Repurposing Administrative and Opportunity Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307256,FALSE
The Promises and Challenges of Linked Rent Data from the Consumer Expenditure Survey and Housing and Urban Development,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304921,FALSE
Measurement of Type I and Type II Record Linkage Error,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304923,FALSE
Assessment of Computer Availability and Internet Access Statistics to Improve the Planning Database's Low Response Score,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304403,FALSE
Shock Prediction Using Vital Sign Time Series ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306661,FALSE
Combining Biomarker Trajectories to Improve Diagnostic Accuracy in Prospective Cohort Studies with Verification Bias,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302894,FALSE
Bayesian Hierarchical Models for Voxel-wise Classification of Prostate Cancer Accounting for Spatial Correlation and Between-Patient Heterogeneity in the Multi-Parametric MRI Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301854,FALSE
Smoothed Empirical Likelihood Inference for the Youden Index Subject to Limit of Detection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306810,FALSE
Analyzing wearable device data using marked point processes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302882,FALSE
bayesCT: A Tool for Simulation and Analysis of Adaptive Bayesian Clinical Trials ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302923,FALSE
Constructed Composite Response: A framework for constructing targeted latent variables.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304583,FALSE
Testing high-dimensional null hypothesis against high-dimensional alternative for generalized linear models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301736,FALSE
High Dimensional Inference via Adaptive Bayes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303081,FALSE
Cross Validation Importance Learning,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304328,FALSE
Two-Sample Tests for Graphs With Applications in Neuroscience,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304809,FALSE
Optimal and Maximin Procedures for Multiple Testing Problems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305175,FALSE
Method of Contraction-Expansion (MOCE) for Simultaneous Inference in Linear Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305359,FALSE
Hypothesis Testing for Vectorized Persistence Diagrams,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307194,FALSE
A two-stage estimation procedure for non-linear structural equation  models ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305167,FALSE
Bayesian kernel machine causal mediation analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306443,FALSE
Detecting Heterogeneous Treatment Effect with Instrumental Variables in Causal Inference,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304645,FALSE
Weak-Instrument Robust Estimators and Tests for Two-Sample Summary Mendelian Randomization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307356,FALSE
An Evaluation of Model-based and Design-based Variance Estimators in Completely Randomized Experiments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307051,FALSE
Contamination in stepped-wedge randomized trials and its impact on public health interventions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305247,FALSE
An Analysis of “Weak Goals” as an Additional Tool for Evaluating Ice Hockey Goalies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304329,FALSE
The Home Run Explosion,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304409,FALSE
Do Golf Handicaps Always Level the Playing Field?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305004,FALSE
Soccer Analytics With Two Sheets of Paper and a Pencil,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305284,FALSE
Using Recruiting Rankings and Team Level Measurements to Predict College Football Team Success,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306747,FALSE
Assessing referee bias in college basketball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307084,FALSE
Statistical analysis of the 2016 Olympic men’s volleyball data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307245,FALSE
Deriving Asymptotic Properties of Survey Sampling Estimators,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304480,FALSE
Expanding Variance Function Coverage in the Current Population Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304685,FALSE
Fully Bayesian Estimation Under Informative Sampling,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303043,FALSE
Comparing Alternative Estimation Methods when Using Multi-hit Approach to PSU Selection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304125,FALSE
Overview of the 2016-2025 National Health Interview Survey Sample Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304179,FALSE
"Targeted Data Collection: Statistical Sampling to Enable Collection of Variables not in the Surveillance, Epidemiology, and End Results (SEER) Database",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304435,FALSE
An Elementary Derivation of Kadane's Optimal Dynamic Sampling Plan,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304490,FALSE
US mass shootings as a non-homogeneous Poisson process,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303098,FALSE
Classification of US mass shooting incidents,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301823,FALSE
A Study of Spatial Misalignment with an Application to Urban Crime,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306592,FALSE
Mapping Opioid Use Trajectories in Vetrans Undergoing Thoracic Surgery via Latent Classes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306509,FALSE
Do Economists Experience the Sense of Justice?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302985,FALSE
Protecting Privacy of Household Panel Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306904,FALSE
A Curious Variation on the Warner device for use in Randomized Response,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305302,FALSE
The Evaluation of Cellphone Distraction Related Crash Risk using Case-crossover Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306742,FALSE
A Bayesian approach to quantify risky driving behavior,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304886,FALSE
Bayesian multinomial latent variable model to detect driver distraction at intersections,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304889,FALSE
Safety Effects of Wet-Weather Pavement Markings,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304639,FALSE
 Predictive Modeling of Errors in Child Restraint System Use,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307166,FALSE
Charging behavior modeling of battery electric vehicles on long-distance trips,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304617,FALSE
"Flexible, Interactive (Generalized Regression) Modeling with JMP Pro (ADDED FEE)",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308068,TRUE
Practical Causal Mediation Analysis with PROC CAUSALMED in SAS/STAT® (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308060,TRUE
Bayesian Multilevel Modeling Using Stata (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308061,TRUE
Introduction to Deep Learning with IBM Watson Studio (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308062,TRUE
Highly comparative time-series analysis as statistical learning across a massive interdisciplinary feature library,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300407,FALSE
Testing for Trends in High-Dimensional Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300083,FALSE
Multivariate Spatial-temporal Prediction on Latent Low-dimensional Functional Structure with Non-stationarity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300487,FALSE
High-dimensional change-point estimation with Heterogeneous Noise,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300528,FALSE
Bayesian Forecasting of High-Dimensional Count-Valued Time Series: Massive Data in Consumer Sales Forecasting,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300040,FALSE
